DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 6,Departure,Domestic,286046
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 6,Departure,International,41757
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 7,Arrival,Domestic,284361
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 7,Arrival,International,53369
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 7,Departure,Domestic,288911
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 7,Departure,International,37133
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 8,Arrival,Domestic,152444
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 8,Arrival,International,3975
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 8,Departure,Domestic,153673
2016-11-15T08:00:32,2016-09-01T00:00:00,Terminal 8,Departure,International,7798
2016-11-15T08:00:32,2016-09-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,15874
2016-11-15T08:00:32,2016-09-01T00:00:00,Tom Bradley International Terminal,Arrival,International,608415
2016-11-15T08:00:32,2016-09-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,44599
2016-11-15T08:00:32,2016-09-01T00:00:00,Tom Bradley International Terminal,Departure,International,549799
2016-12-15T08:00:29,2016-10-01T00:00:00,Misc. Terminal,Arrival,Domestic,115954
2016-12-15T08:00:29,2016-10-01T00:00:00,Misc. Terminal,Arrival,International,2089
2016-12-15T08:00:29,2016-10-01T00:00:00,Misc. Terminal,Departure,Domestic,115969
2016-12-15T08:00:29,2016-10-01T00:00:00,Misc. Terminal,Departure,International,1901
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 1,Arrival,Domestic,409588
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 1,Departure,Domestic,400216
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 1,Departure,International,1684
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 2,Arrival,Domestic,46059
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 2,Arrival,International,194501
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 2,Departure,Domestic,40802
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 2,Departure,International,202139
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 3,Arrival,Domestic,348692
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 3,Departure,Domestic,345332
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 3,Departure,International,2180
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 4,Arrival,Domestic,362097
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 4,Arrival,International,25626
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 4,Departure,Domestic,324314
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 4,Departure,International,66466
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 5,Arrival,Domestic,393134
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 5,Arrival,International,59011
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 5,Departure,Domestic,404717
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 5,Departure,International,58861
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 6,Arrival,Domestic,305873
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 6,Arrival,International,12231
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 6,Departure,Domestic,320293
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 6,Departure,International,53029
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 7,Arrival,Domestic,314898
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 7,Arrival,International,58105
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 7,Departure,Domestic,315087
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 7,Departure,International,42095
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 8,Arrival,Domestic,157463
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 8,Arrival,International,3780
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 8,Departure,Domestic,155880
2016-12-15T08:00:29,2016-10-01T00:00:00,Terminal 8,Departure,International,6219
2016-12-15T08:00:29,2016-10-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,19488
2016-12-15T08:00:29,2016-10-01T00:00:00,Tom Bradley International Terminal,Arrival,International,577653
2016-12-15T08:00:29,2016-10-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,40749
2016-12-15T08:00:29,2016-10-01T00:00:00,Tom Bradley International Terminal,Departure,International,561063
2017-01-15T08:00:31,2016-11-01T00:00:00,Misc. Terminal,Arrival,Domestic,109134
2017-01-15T08:00:31,2016-11-01T00:00:00,Misc. Terminal,Arrival,International,2449
2017-01-15T08:00:31,2016-11-01T00:00:00,Misc. Terminal,Departure,Domestic,109948
2017-01-15T08:00:31,2016-11-01T00:00:00,Misc. Terminal,Departure,International,2297
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 1,Arrival,Domestic,402293
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 1,Departure,Domestic,400631
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 1,Departure,International,2524
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 2,Arrival,Domestic,43698
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 2,Arrival,International,181053
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 2,Departure,Domestic,40165
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 2,Departure,International,196856
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 3,Arrival,Domestic,334770
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 3,Departure,Domestic,338310
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 3,Departure,International,2428
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 4,Arrival,Domestic,343535
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 4,Arrival,International,25285
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 4,Departure,Domestic,318080
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 4,Departure,International,54454
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 5,Arrival,Domestic,382598
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 5,Arrival,International,51557
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 5,Departure,Domestic,399638
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 5,Departure,International,46350
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 6,Arrival,Domestic,292918
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 6,Arrival,International,9673
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 6,Departure,Domestic,282298
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 6,Departure,International,57510
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 7,Arrival,Domestic,301844
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 7,Arrival,International,67329
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 7,Departure,Domestic,303793
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 7,Departure,International,41748
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 8,Arrival,Domestic,144849
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 8,Arrival,International,4026
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 8,Departure,Domestic,139378
2017-01-15T08:00:31,2016-11-01T00:00:00,Terminal 8,Departure,International,11416
2017-01-15T08:00:31,2016-11-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,15972
2017-01-15T08:00:31,2016-11-01T00:00:00,Tom Bradley International Terminal,Arrival,International,514254
2017-01-15T08:00:31,2016-11-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,31733
2017-01-15T08:00:31,2016-11-01T00:00:00,Tom Bradley International Terminal,Departure,International,489324
2017-02-15T08:01:02,2016-12-01T00:00:00,Misc. Terminal,Arrival,Domestic,114258
2017-02-15T08:01:02,2016-12-01T00:00:00,Misc. Terminal,Arrival,International,3685
2017-02-15T08:01:02,2016-12-01T00:00:00,Misc. Terminal,Departure,Domestic,109614
2017-02-15T08:01:02,2016-12-01T00:00:00,Misc. Terminal,Departure,International,3789
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 1,Arrival,Domestic,401339
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 1,Departure,Domestic,389480
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 1,Departure,International,15847
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 2,Arrival,Domestic,49461
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 2,Arrival,International,199919
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 2,Departure,Domestic,49889
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 2,Departure,International,227231
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 3,Arrival,Domestic,333465
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 3,Departure,Domestic,328574
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 3,Departure,International,3024
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 4,Arrival,Domestic,355396
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 4,Arrival,International,37655
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 4,Departure,Domestic,326577
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 4,Departure,International,68545
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 5,Arrival,Domestic,410292
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 5,Arrival,International,66895
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 5,Departure,Domestic,419138
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 5,Departure,International,61340
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 6,Arrival,Domestic,313204
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 6,Arrival,International,11005
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 6,Departure,Domestic,291991
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 6,Departure,International,69330
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 7,Arrival,Domestic,317373
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 7,Arrival,International,73309
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 7,Departure,Domestic,315054
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 7,Departure,International,51576
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 8,Arrival,Domestic,146004
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 8,Arrival,International,5433
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 8,Departure,Domestic,147175
2017-02-15T08:01:02,2016-12-01T00:00:00,Terminal 8,Departure,International,12413
2017-02-15T08:01:02,2016-12-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,15093
2017-02-15T08:01:02,2016-12-01T00:00:00,Tom Bradley International Terminal,Arrival,International,553425
2017-02-15T08:01:02,2016-12-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,32307
2017-02-15T08:01:02,2016-12-01T00:00:00,Tom Bradley International Terminal,Departure,International,542156
2017-03-15T08:00:30,2017-01-01T00:00:00,Misc. Terminal,Arrival,Domestic,109727
2017-03-15T08:00:30,2017-01-01T00:00:00,Misc. Terminal,Arrival,International,4637
2017-03-15T08:00:30,2017-01-01T00:00:00,Misc. Terminal,Departure,Domestic,112086
2017-03-15T08:00:30,2017-01-01T00:00:00,Misc. Terminal,Departure,International,4245
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 1,Arrival,Domestic,357760
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 1,Departure,Domestic,363332
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 1,Departure,International,11198
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 2,Arrival,Domestic,44686
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 2,Arrival,International,216757
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 2,Departure,Domestic,38118
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 2,Departure,International,195085
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 3,Arrival,Domestic,324638
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 3,Departure,Domestic,324940
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 3,Departure,International,1483
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 4,Arrival,Domestic,316510
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 4,Arrival,International,46133
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 4,Departure,Domestic,295239
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 4,Departure,International,60776
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 5,Arrival,Domestic,381253
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 5,Arrival,International,66655
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 5,Departure,Domestic,382753
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 5,Departure,International,57553
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 6,Arrival,Domestic,266800
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 6,Arrival,International,11738
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 6,Departure,Domestic,280678
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 6,Departure,International,58596
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 7,Arrival,Domestic,266653
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 7,Arrival,International,69449
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 7,Departure,Domestic,263502
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 7,Departure,International,38619
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 8,Arrival,Domestic,137309
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 8,Arrival,International,5442
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 8,Departure,Domestic,137958
2017-03-15T08:00:30,2017-01-01T00:00:00,Terminal 8,Departure,International,7901
2017-03-15T08:00:30,2017-01-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,16934
2017-03-15T08:00:30,2017-01-01T00:00:00,Tom Bradley International Terminal,Arrival,International,622423
2017-03-15T08:00:30,2017-01-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,28558
2017-03-15T08:00:30,2017-01-01T00:00:00,Tom Bradley International Terminal,Departure,International,516463
2017-04-15T08:01:01,2017-02-01T00:00:00,Misc. Terminal,Arrival,Domestic,103767
2017-04-15T08:01:01,2017-02-01T00:00:00,Misc. Terminal,Arrival,International,4075
2017-04-15T08:01:01,2017-02-01T00:00:00,Misc. Terminal,Departure,Domestic,104756
2017-04-15T08:01:01,2017-02-01T00:00:00,Misc. Terminal,Departure,International,4135
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 1,Arrival,Domestic,326618
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 1,Departure,Domestic,325934
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 1,Departure,International,11740
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 2,Arrival,Domestic,33106
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 2,Arrival,International,174252
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 2,Departure,Domestic,31390
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 2,Departure,International,167940
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 3,Arrival,Domestic,288113
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 3,Departure,Domestic,294783
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 3,Departure,International,1338
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 4,Arrival,Domestic,273083
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 4,Arrival,International,37840
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 4,Departure,Domestic,257087
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 4,Departure,International,57765
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 5,Arrival,Domestic,338872
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 5,Arrival,International,48308
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 5,Departure,Domestic,342485
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 5,Departure,International,42964
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 6,Arrival,Domestic,268126
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 6,Arrival,International,8835
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 6,Departure,Domestic,273744
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 6,Departure,International,60975
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 7,Arrival,Domestic,224868
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 7,Arrival,International,48924
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 7,Departure,Domestic,226734
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 7,Departure,International,31668
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 8,Arrival,Domestic,127124
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 8,Arrival,International,3540
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 8,Departure,Domestic,127531
2017-04-15T08:01:01,2017-02-01T00:00:00,Terminal 8,Departure,International,6997
2017-04-15T08:01:01,2017-02-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,9654
2017-04-15T08:01:01,2017-02-01T00:00:00,Tom Bradley International Terminal,Arrival,International,461233
2017-04-15T08:01:01,2017-02-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,21402
2017-04-15T08:01:01,2017-02-01T00:00:00,Tom Bradley International Terminal,Departure,International,432538
2017-05-15T08:00:46,2017-03-01T00:00:00,Misc. Terminal,Arrival,Domestic,123255
2017-05-15T08:00:46,2017-03-01T00:00:00,Misc. Terminal,Arrival,International,4448
2017-05-15T08:00:46,2017-03-01T00:00:00,Misc. Terminal,Departure,Domestic,121791
2017-05-15T08:00:46,2017-03-01T00:00:00,Misc. Terminal,Departure,International,4540
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 1,Arrival,Domestic,405997
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 1,Departure,Domestic,401875
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 1,Departure,International,17516
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 2,Arrival,Domestic,41017
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 2,Arrival,International,195803
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 2,Departure,Domestic,37503
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 2,Departure,International,202082
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 3,Arrival,Domestic,344590
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 3,Departure,Domestic,352646
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 3,Departure,International,2560
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 4,Arrival,Domestic,327234
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 4,Arrival,International,51153
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 4,Departure,Domestic,312388
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 4,Departure,International,77437
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 5,Arrival,Domestic,414390
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 5,Arrival,International,57261
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 5,Departure,Domestic,432244
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 5,Departure,International,51118
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 6,Arrival,Domestic,345277
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 6,Arrival,International,5507
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 6,Departure,Domestic,332284
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 6,Departure,International,70230
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 7,Arrival,Domestic,273834
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 7,Arrival,International,65736
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 7,Departure,Domestic,287364
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 7,Departure,International,37549
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 8,Arrival,Domestic,160869
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 8,Arrival,International,3514
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 8,Departure,Domestic,152808
2017-05-15T08:00:46,2017-03-01T00:00:00,Terminal 8,Departure,International,8591
2017-05-15T08:00:46,2017-03-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,10481
2017-05-15T08:00:46,2017-03-01T00:00:00,Tom Bradley International Terminal,Arrival,International,539764
2017-05-15T08:00:46,2017-03-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,29751
2017-05-15T08:00:46,2017-03-01T00:00:00,Tom Bradley International Terminal,Departure,International,476993
2017-06-15T08:00:49,2017-04-01T00:00:00,Misc. Terminal,Arrival,Domestic,111940
2017-06-15T08:00:49,2017-04-01T00:00:00,Misc. Terminal,Arrival,International,4754
2017-06-15T08:00:49,2017-04-01T00:00:00,Misc. Terminal,Departure,Domestic,113022
2017-06-15T08:00:49,2017-04-01T00:00:00,Misc. Terminal,Departure,International,4506
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 1,Arrival,Domestic,405692
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 1,Departure,Domestic,409315
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 1,Departure,International,17299
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 2,Arrival,Domestic,43110
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 2,Arrival,International,216329
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 2,Departure,Domestic,37991
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 2,Departure,International,210154
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 3,Arrival,Domestic,348387
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 3,Departure,Domestic,360126
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 3,Departure,International,2757
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 4,Arrival,Domestic,324476
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 4,Arrival,International,56882
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 4,Departure,Domestic,311321
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 4,Departure,International,70037
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 5,Arrival,Domestic,423720
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 5,Arrival,International,63947
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 5,Departure,Domestic,417525
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 5,Departure,International,50120
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 6,Arrival,Domestic,308905
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 6,Arrival,International,3393
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 6,Departure,Domestic,336239
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 6,Departure,International,47668
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 7,Arrival,Domestic,281947
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 7,Arrival,International,74948
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 7,Departure,Domestic,291985
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 7,Departure,International,39628
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 8,Arrival,Domestic,156029
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 8,Arrival,International,4691
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 8,Departure,Domestic,146476
2017-06-15T08:00:49,2017-04-01T00:00:00,Terminal 8,Departure,International,12964
2017-06-15T08:00:49,2017-04-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,12895
2017-06-15T08:00:49,2017-04-01T00:00:00,Tom Bradley International Terminal,Arrival,International,604869
2017-06-15T08:00:49,2017-04-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,29034
2017-06-15T08:00:49,2017-04-01T00:00:00,Tom Bradley International Terminal,Departure,International,519156
2017-07-15T08:00:45,2017-05-01T00:00:00,Misc. Terminal,Arrival,Domestic,115727
2017-07-15T08:00:45,2017-05-01T00:00:00,Misc. Terminal,Arrival,International,2530
2017-07-15T08:00:45,2017-05-01T00:00:00,Misc. Terminal,Departure,Domestic,113742
2017-07-15T08:00:45,2017-05-01T00:00:00,Misc. Terminal,Departure,International,2426
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 1,Arrival,Domestic,416522
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 1,Departure,Domestic,407605
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 1,Departure,International,6678
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 2,Arrival,Domestic,136643
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 2,Arrival,International,150853
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 2,Departure,Domestic,158190
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 2,Departure,International,171463
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 3,Arrival,Domestic,335799
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 3,Arrival,International,2126
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 3,Departure,Domestic,325262
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 3,Departure,International,15208
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 4,Arrival,Domestic,340844
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 4,Arrival,International,59093
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 4,Departure,Domestic,321042
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 4,Departure,International,81960
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 5,Arrival,Domestic,427551
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 5,Arrival,International,27347
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 5,Departure,Domestic,416787
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 5,Departure,International,25706
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 6,Arrival,Domestic,303383
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 6,Arrival,International,31006
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 6,Departure,Domestic,311405
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 6,Departure,International,70107
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 7,Arrival,Domestic,287321
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 7,Arrival,International,62796
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 7,Departure,Domestic,298138
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 7,Departure,International,43548
